jhu_id|vendor_id|db_name|status_id|url|enable_proxy|description|internal_note|popularity_score|date_created|date_updated
JHU06913|651|Daily Mail Historical Archive, 1896-2016|A|https://go.gale.com/ps/start.do?p=DMHA&u=balt85423|0|The Daily Mail has been at the heart of British journalism since 1896, regularly changing the course of government policy and setting the national debate. As well as providing access to the regular edition of this path-breaking newspaper, the archive also contains the Atlantic Editions, printed on board the transatlantic cruise liners between 1923 and 1931.|20 May 2021 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06914|651|The Independent Historical Archive, 1986-2016|A|https://go.gale.com/ps/start.do?p=INDA&u=balt85423|1|The Independent is a UK daily national newspaper. Since its launch in 1986 it has been one of the most innovative papers available in terms of design and avenues of investigation, while its freedom from party political affiliation and neutral ownership make it unique in British journalism.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06915|651|Indigenous Peoples of North America|A|https://go.gale.com/ps/dispBasicSearch.do?userGroupName=balt85423&prodId=INDP|1|Indigenous Peoples: North America sources collections from across Canadian and American institutions, providing insight into the cultural, political and social history of Native Peoples from the seventeenth into the twentieth century. Including diverse manuscripts; book collections; newspapers from various tribe and Indian-related organizations; materials such as Bibles, dictionaries and primers in Indigenous languages all enable students examination of important primary source materials.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06916|651|World Scholar: Latin America and the Caribbean|A|https://worldscholar.gale.com/region/latin-america?p=LACP%3ALACD&u=balt85423|1|World Scholar: Latin America and the Caribbean provides a portal with access to reference, periodicals, multimedia, reports, studies, journals, newspapers, and statistical data. An archive of digitized primary documents focus on the history of Latin America and the Caribbean back to the early 1800s through the contemporary period sourced from collections in the U.S. and abroad.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06917|651|Liberty Magazine Historical Archive, 1924-1950|A|http://find.gale.com/lbrt/start.do?prodId=LBRT&userGroupName=balt85423|1|Liberty flourished when illustrated magazines were the most important form of mass entertainment. This was an era of unique creativity and growing involvement in world affairs. Middle class America became much more interested in world events and their impact on everyday life in America. This digital collection provides a unique opportunity to view Liberty and how it charted the moods, attitudes, lifestyles, fads, and fortunes of middle class America through its three most significant decades.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06918|651|The Listener Historical Archive, 1929-1991|A|https://gdc.gale.com/gdc/artemis?p=LSNR&u=balt85423|1|Developed as the medium for reproducing broadcasts, The Listener (1929-1991) was the weekly newspaper published by the BBC. The complete archive of this landmark publication is an essential witness to the intellectual and cultural history of the twentieth century, and also to the golden years of radio and television.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06919|651|19th Century U.S. Newspapers|A|http://infotrac.galegroup.com/itweb/balt85423?db=NCNP|0|With digital facsimile images of both full pages and clipped articles for hundreds of 19th century U.S. newspapers and advanced searching capabilities, researchers will be able to research history in ways previously unavailable. For each issue, the newspaper is captured from cover-to-cover, providing access to every article, advertisement and illustration.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06920|651|Sabin Americana: History of the Americas, 1500–1926|A|https://go.gale.com/ps/start.do?p=SABN&u=balt85423|1|Based on Joseph Sabins landmark bibliography, this collection contains works about the Americas published throughout the world from 1500 to the early 1900s. Included are books, pamphlets, serials and other documents that provide original accounts of exploration, trade, colonialism, slavery and abolition, the western movement, Native Americans, military actions and much more. With over 6 million pages from 29,000 works, this collection is a cornerstone in the study of the western hemisphere.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06921|651|Smithsonian Collections Online|A|https://go.gale.com/ps/start.do?p=SMIT&u=balt85423|0|A result of Gales partnership with the Smithsonian Institution to create searchable archives of the Smithsonians vast collections, this resource combines rare nineteenth and twentieth century archival materials on such topics as Worlds Fairs and trade literature and is paired with modern Smithsonian Magazine and Air & Space Magazine backfiles to present unique and comprehensive insight into history, science, nature, the arts, innovation, technology, and world culture. Collections include: Evolution of Flight, 1784-1991; Trade Literature and the Merchandizing of Industry; Worlds Fairs and Expositions: Visions of Tomorrow; and Air & Space and Smithsonian Magazine Archive.|20 May 2021 - URL updated and information about included collections added to description.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06922|651|National Geographic Virtual Library|A|https://natgeo.gale.com/natgeo/archive?p=NGMA&u=balt85423|1|As journalisms most trusted name in exploration and discovery, National Geographic Virtual Library(NGVL) supports a range of scholarly research needs in the areas of science, history, technology, the environment, cultures, and more.  Covers 1888-present.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06923|651|Punch Historical Archive, 1841-1992|A|https://gdc.gale.com/gdc/artemis?p=PNCH&u=balt85423|1|From 1841 to 1992 Punch was the worlds most celebrated magazine of humour and satire - imitated, parodied and pirated from America to India and Japan. The Punch Historical Archive will allow users to navigate and search all issues, seasonal numbers and almanacks of this iconic publication, providing a unique insight into the politics, culture and society of the 19th and 20th centuries.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06924|798|Oxford Bibliographies Online: American Literature|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199827251|1|The field of American Literature is one of the most active fields in academia today and is characterized by the many cultures, religions, and ethnicities that have contributed to the larger American literary tradition over the past 500 years. The study of literature invites trans-disciplinary collaboration with fields as varied as history, cultural studies, politics, and women’s studies making it challenging for students and scholars to stay informed about related areas of study.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06925|798|Oxford Bibliographies Online: Atlantic History|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199730414|1|Atlantic history is a fast developing field of historical inquiry that operates upon new assumptions about how to understand the remarkable nature of interactions between different peoples and cultures on four continents and many islands in the period between Columbus’ voyages to the New World in the late fifteenth century and the end of slavery in the Americas in the late nineteenth century. Its principal theme is the movement of peoples, ideas and things in the Atlantic World.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06926|798|Oxford Bibliographies Online: British and Irish Literature|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199846719|1|As a key part of Western literary and cultural history, British and Irish literature encompasses a massive range of periods, authors, and works that make it one of the most active fields in academia today. As such, this area of study invites trans-disciplinary collaboration with fields as varied as history, cultural studies, political science, and philosophy making it challenging for students and scholars to stay informed about every applicable area.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06927|798|Oxford Bibliographies Online: Medieval Studies|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780195396584|1|The field of Medieval Studies explores European and Mediterranean civilization from the 4th to the 15th centuries. This period, which has a critical importance for the understanding of Western culture, can best be approached through a combination of several disciplines, from history to literature, from art to archaeology, from religion to gender studies.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU06928|798|Oxford Bibliographies Online: Military History|A|https://www.oxfordbibliographies.com/browse?module_0=obo-9780199791279|1|The study of military history has evolved into a multidisciplinary effort to go beyond the history of military operations to consider broader political, cultural, and social questions. It spans across several disciplines and genres, including sociology and political science, biography, war and battle narratives, the history of technology, foreign affairs and international relations, and various national histories.|29 March 2022 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
